eval/mean_quat_reward,train/n_updates,eval/mean_bonus_reward,train/ent_coef,train/critic_loss,eval/success_rate,time/total_timesteps,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_pos_reward,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/fps
40.86930392768891,524899,0.18,0.0035240505822002888,0.05402664840221405,0.01,525000,0.0003,-0.3373573422431946,-64.47892761230469,50.0,30.19112403959036,39.71306639488442,,,,,,
,,,,,,525000,,,,,,,8176,10500,30.192905610000004,50.0,0.0,64
40.54330388603567,549899,0.0,0.003491782583296299,0.05273478478193283,0.0,550000,0.0003,-1.1751657724380493,-65.044921875,50.0,30.446018307218328,40.63139624816471,,,,,,
,,,,,,550000,,,,,,,8566,11000,30.20721826,50.0,0.0,64
41.18956183251421,574899,0.0,0.0034499550238251686,0.044190600514411926,0.0,575000,0.0003,-2.5431079864501953,-65.1251449584961,50.0,30.53857805185282,40.381348551483725,,,,,,
,,,,,,575000,,,,,,,8954,11500,30.048093740000002,50.0,0.0,64
40.25274849024678,599899,0.0,0.0033490483183413744,0.06625856459140778,0.0,600000,0.0003,-0.34927085041999817,-65.26763153076172,50.0,29.62490243126638,38.962099475481764,,,,,,
,,,,,,600000,,,,,,,9351,12000,29.64368897,50.0,0.0,64
40.28560330914645,624899,0.04,0.0033187689259648323,0.06509767472743988,0.0,625000,0.0003,2.049294948577881,-65.085205078125,50.0,30.31183389379643,40.48590373273412,,,,,,
,,,,,,625000,,,,,,,9748,12500,30.27840115,50.0,0.0,64
41.22181977428166,649899,0.29,0.003182207001373172,0.060160957276821136,0.01,650000,0.0003,-0.72609543800354,-65.31185913085938,50.0,30.562581342803313,40.24745756581961,,,,,,
,,,,,,650000,,,,,,,10139,13000,30.21232009,50.0,0.01,64
41.985498956255995,674899,0.36,0.003163309767842293,0.0472559779882431,0.01,675000,0.0003,-2.7832329273223877,-65.53951263427734,50.0,31.31386949324049,41.37920246705949,,,,,,
,,,,,,675000,,,,,,,10535,13500,30.29409706,50.0,0.01,64
42.013736055070076,699899,0.01,0.0031238184310495853,0.07049605250358582,0.0,700000,0.0003,2.291016101837158,-64.751220703125,50.0,31.324295023232697,41.58286285617628,,,,,,
,,,,,,700000,,,,,,,10932,14000,30.28667406,50.0,0.01,64
40.922996277844476,724899,0.0,0.0030394967179745436,0.06430491805076599,0.0,725000,0.0003,3.7343251705169678,-65.5263442993164,50.0,30.66432208223414,40.859167402942504,,,,,,
,,,,,,725000,,,,,,,11324,14500,30.784639430000002,50.0,0.0,64
40.44667482082883,749899,0.0,0.0030102066230028868,0.0477420911192894,0.0,750000,0.0003,-3.9864189624786377,-65.67902374267578,50.0,30.68720557782799,41.25170213582937,,,,,,
,,,,,,750000,,,,,,,11703,15000,30.404926950000004,50.0,0.0,64
